chain,name,address,phone,hours,latitude,longitude,category_id,google_maps_url,type
OBA,OBA-KURDEMIR 13,,,,40.350839835468,48.161577424836,,,
OBA,OBA-KURDEMIR 16,,,,40.354918421602,48.159854757672,,,
OBA,OBA-XACMAZ 15,,,,41.461938262509,48.796461471164,,,
OBA,OBA-KURDEMIR 2,,,,40.347061,48.159203,,,
OBA,OBA-KURDEMIR 10,,,,40.341259,48.156837,,,
OBA,OBA-XACMAZ 12,,,,41.40387,48.704039,,,
OBA,OBA-KURDEMIR 4,,,,40.339519,48.154874,,,
OBA,OBA-XACMAZ 11,,,,41.467189,48.79472,,,
OBA,OBA-KURDEMIR 6,,,,40.346469,48.152694,,,
OBA,OBA-SAATLI 8,,,,39.880857999271,48.289700742327,,,
OBA,OBA-KURDEMIR 3,,,,40.336112,48.151621,,,
OBA,OBA-XACMAZ 17,,,,41.465985037027,48.786828913451,,,
OBA,OBA-KURDEMIR 7,,,,40.332879,48.150053,,,
OBA,OBA-KURDEMIR 9,,,,40.338207,48.144508,,,
OBA,OBA-QUBA 6,,,,41.318186,48.581095,,,
OBA,OBA-QUBA 20,,,,41.318045,48.577032,,,
OBA,OBA-NEFTCHALA 14,,,,39.317475272047,48.80991745386,,,
OBA,OBA-KURDEMIR 12,,,,40.339790510288,48.133156156436,,,
OBA,OBA-XACMAZ 22,,,,41.47671349353,48.776344028815,,,
OBA,OBA-NEFTCALA 9,,,,39.309360871225,48.812237029162,,,
OBA,OBA-QUBA 7,,,,41.394083,48.64,,,
OBA,OBA-BILESUVAR 10,,,,39.458697576839,48.598169163544,,,
OBA,OBA-QUBA 8,,,,41.325888,48.556332,,,
OBA,QUBA 23,,,,41.334309700693,48.546679248172,,,
OBA,OBA-XACMAZ 20,,,,41.49947228708,48.764980441191,,,
OBA,OBA-ISMAYILLI 2,,,,40.781278,48.157244,,,
OBA,OBA-ISMAYILLI 8,,,,40.778492224372,48.155418776723,,,
OBA,OBA-BILESUVAR 11,,,,39.46187579111,48.562734186612,,,
OBA,OBA-BILESUVAR 6,,,,39.461685,48.561175,,,
OBA,OBA-QUBA 11,,,,41.371787,48.575683,,,
OBA,OBA-ISMAYILLI 6,,,,40.783601,48.153188,,,
OBA,OBA-BILESUVAR 5,,,,39.461718,48.558772,,,
OBA,OBA-BILESUVAR 12,,,,39.458685177582,48.552435155873,,,
OBA,OBA-QUBA 5,,,,41.370735,48.553991,,,
OBA,OBA-QUBA 16,,,,41.34846,48.52684,,,
OBA,OBA-QUBA 26,,,,41.360419942122,48.528667786313,,,
OBA,OBA-QUBA 1,,,,41.362795,48.528183,,,
OBA,OBA-QUBA 28,,,,41.361311155333,48.526008046627,,,
OBA,OBA-KURDEMIR 8,,,,40.113739,48.103444,,,
OBA,OBA-XACMAZ 7,,,,41.532189,48.749264,,,
OBA,OBA-QUBA 4,,,,41.362131,48.509538,,,
OBA,OBA-QUBA 24,,,,41.357779270623,48.503367270803,,,
OBA,OBA-QUBA 18,,,,41.35808,48.497697,,,
OBA,OBA-XUDAT 7,,,,41.54774,48.723,,,
OBA,OBA-QUBA 21,,,,41.452282074348,48.566507430105,,,
OBA,OBA-ISMAYILLI 9,,,,40.675474910218,48.03825097791,,,
OBA,OBA-KURDEMIR 14,,,,40.328644480833,48.009998258878,,,
OBA,OBA-XUDAT 5,,,,41.569128,48.726314,,,
OBA,OBA-GOYCAY 11,,,,40.615152805573,48.013353198175,,,
OBA,OBA-IMISHLI 23,,,,39.890368422961,48.118147941421,,,
OBA,OBA-XUDAT 8,,,,41.550634,48.659721,,,
OBA,OBA-GOYCAY 15,,,,40.559918046112,47.975387686615,,,
OBA,OBA-CELILABAD 11,,,,39.32583,48.549752,,,
OBA,OBA-IMISHLI 15,,,,39.878837633636,48.071516906849,,,
OBA,OBA-QUSAR 3,,,,41.431282,48.443355,,,
OBA,OBA-IMISHLI 12,,,,39.865284466839,48.073777314003,,,
OBA,OBA-QUSAR 9,,,,41.431982913662,48.441802363877,,,
OBA,OBA-CELILABAD 5,,,,39.315641,48.52955,,,
OBA,OBA-IMISHLI 22,,,,39.875294926297,48.064268741802,,,
OBA,OBA-QUSAR 1,,,,41.418992,48.41736,,,
OBA,OBA-IMISHLI 8,,,,39.86835906118,48.063771796059,,,
OBA,OBA-IMISHLI,,,,39.869837,48.061772,,,
OBA,OBA-IMISHLI 4,,,,39.869395,48.061779,,,
OBA,OBA-QUSAR 10,,,,41.428159747125,48.425010416529,,,
OBA,OBA-IMISHLI 6,,,,39.870128,48.060639,,,
OBA,OBA-IMISHLI 10,,,,39.862231372214,48.062757484041,,,
OBA,OBA-IMISHLI 2,,,,39.86711,48.060156,,,
OBA,OBA-IMISHLI 21,,,,39.870095715808,48.057309986508,,,
OBA,OBA-XUDAT 3,,,,41.631121,48.699789,,,
OBA,OBA-XUDAT 1,,,,41.624258,48.685466,,,
OBA,OBA-NABRAN 1,,,,41.675921744682,48.773249219314,,,
OBA,OBA-XUDAT 6,,,,41.632677,48.687114,,,
OBA,OBA-IMISHLI 9,,,,39.860895820735,48.050274327072,,,
OBA,OBA-IMISHLI 17,,,,39.864879321636,48.048238130127,,,
OBA,OBA-XUDAT 9,,,,41.628787,48.678513,,,
OBA,OBA-XUDAT 2,,,,41.630559,48.67884,,,
OBA,OBA-XUDAT 4,,,,41.632053,48.67332,,,
OBA,OBA-CELILABAD 10,,,,39.337278,48.429681,,,
OBA,OBA-CELILABAD 18,,,,39.222225796953,48.579240847565,,,
OBA,OBA-CELILABAD 21,,,,39.261252612572,48.522627222236,,,
OBA,OBA-IMISHLI 14,,,,39.697950304879,48.101747347673,,,
OBA,OBA-CELILABAD 17,,,,39.266410923034,48.502719884781,,,
OBA,OBA-IMISHLI 11,,,,39.716916897896,48.077192771269,,,
OBA,OBA-CEBRAYIL 3,,,,39.673999988851,48.097678684226,,,
OBA,OBA-GOYCAY 12,,,,40.554129214882,47.860362783375,,,
OBA,OBA-CELILABAD 3,,,,39.235934,48.516891,,,
OBA,OBA-MASALLI 28,,,,39.111502683335,48.706524530472,,,
OBA,OBA-CELILABAD 12,,,,39.213865,48.541632,,,
OBA,OBA-CELILABAD 4,,,,39.225205,48.519787,,,
OBA,OBA-CEBRAYIL 2,,,,39.701027,48.06039,,,
OBA,OBA-QUSAR 5,,,,41.470413,48.34349,,,
OBA,OBA-MASALLI 21,,,,39.113818719221,48.663786697819,,,
OBA,OBA-QEBELE 4,,,,40.946431,47.941994,,,
OBA,OBA-CELILABAD 16,,,,39.213680858239,48.505643734774,,,
OBA,OBA-MASALLI 7,,,,39.041703,48.779214,,,
OBA,OBA-GOYCAY 8,,,,40.570268,47.82807,,,
OBA,OBA-YALAMA 2,,,,41.694841,48.627688,,,
OBA,OBA-CELILABAD 15,,,,39.216631843512,48.489096317392,,,
OBA,OBA-CELILABAD 19,,,,39.209247733066,48.498134563219,,,
OBA,OBA-CELILABAD 14,,,,39.258239075796,48.430307002933,,,
OBA,OBA-CELILABAD 22,,,,39.207852353311,48.490940013492,,,
OBA,OBA-CELILABAD 1,,,,39.20754,48.489676,,,
OBA,OBA-CELILABAD 6,,,,39.206432,48.483422,,,
OBA,OBA-GOYTEPE 1,,,,39.116574586198,48.599172345677,,,
OBA,OBA-GOYTEPE 3,,,,39.118987291055,48.594207084657,,,
OBA,OBA-CELILABAD 20,,,,39.192182390726,48.484272611861,,,
OBA,OBA-MASALLI 25,,,,39.021905376649,48.758579760599,,,
OBA,OBA-GOYTEPE 2,,,,39.111840081982,48.600850371164,,,
OBA,OBA-IMISHLI 16,,,,39.76418348432,47.956103990192,,,
OBA,OBA-IMISHLI 13,,,,39.742559812684,47.960047283545,,,
OBA,OBA-MASALLI 22,,,,39.091967221791,48.603917953833,,,
OBA,OBA-MASALLI 29,,,,39.08426098482,48.611411634022,,,
OBA,OBA-QEBELE 16,,,,40.83538471864,47.82884346827,,,
OBA,OBA-IMISHLI 18,,,,39.737229687056,47.946610751006,,,
OBA,OBA-MASALLI 31,,,,39.038336100861,48.676589642328,,,
OBA,OBA-GOYTEPE 4,,,,39.129787096137,48.5246473074,,,
OBA,OBA-MASALLI 18,,,,39.036106,48.671357,,,
OBA,OBA-MASALLI 20,,,,39.037103603155,48.667424073179,,,
OBA,OBA-MASALLI 24,,,,39.030713394611,48.672577590725,,,
OBA,OBA-MASALLI 3,,,,39.027537,48.678,,,
OBA,OBA-MASALLI 4,,,,39.033116,48.66609,,,
OBA,SDK 1,,,,41.635438151355,48.426815297896,,,
OBA,OBA-MASALLI 6,,,,39.03725,48.65806,,,
OBA,OBA-MASALLI 19,,,,39.011281480226,48.697840226641,,,
OBA,OBA-MASALLI 30,,,,39.025741662083,48.667799257672,,,
OBA,OBA-MASALLI 34,,,,39.022316734496,48.670726586508,,,
OBA,OBA-MASALLI 1,,,,39.022578,48.669561,,,
OBA,OBA-GOYCAY 5,,,,40.659565,47.75222,,,
OBA,OBA-MASALLI 5,,,,39.02263,48.659088,,,
OBA,OBA-GOYCAY 2,,,,40.641108,47.746338,,,
OBA,OBA-YALAMA,,,,41.756574,48.586373,,,
OBA,OBA-QEBELE 6,,,,40.975633,47.848613,,,
OBA,OBA-QEBELE 8,,,,40.982006,47.849973,,,
OBA,OBA-GOYCAY 13,,,,40.637677150993,47.742831298203,,,
OBA,OBA-GOYCAY 14,,,,40.650987573595,47.743623155459,,,
OBA,QEBELE 12,,,,40.968645333736,47.840959687258,,,
OBA,OBA-GOYCAY 4,,,,40.648967,47.7428,,,
OBA,OBA-MASALLI 35,,,,39.019362530544,48.651316328836,,,
OBA,OBA-QEBELE 7,,,,40.975729,47.841961,,,
OBA,OBA-GOYCAY 10,,,,40.651990929469,47.739792704908,,,
OBA,OBA-MASALLI 26,,,,39.018652521816,48.648323334439,,,
OBA,OBA-QEBELE 15,,,,40.947021992488,47.825841630364,,,
OBA,OBA-MASALLI 12,,,,39.01029,48.65168,,,
OBA,OBA-QEBELE 14,,,,40.92855638358,47.802997612183,,,
OBA,OBA-ZERDAB 3,,,,40.228709,47.70737,,,
OBA,OBA-ZERDAB 1,,,,40.221777,47.708022,,,
OBA,OBA-MASALLI 27,,,,38.999835082126,48.604395522989,,,
OBA,OBA-UCAR 5,,,,40.420578,47.67192,,,
OBA,OBA-MASALLI 8,,,,38.955979,48.676438,,,
OBA,OBA-MASALLI 33,,,,38.963374600061,48.658912040362,,,
OBA,OBA-UCAR 10,,,,40.514504362694,47.661914996667,,,
OBA,OBA-UCAR 11,,,,40.505,47.658444,,,
OBA,OBA-LENKERAN 19,,,,38.878082,48.807265,,,
OBA,OBA-UCAR 4,,,,40.509532,47.655479,,,
OBA,OBA-MASALLI 17,,,,38.925770722897,48.705886282274,,,
OBA,OBA-UCAR 7,,,,40.510460686737,47.653509345768,,,
OBA,OBA-UCAR 2,,,,40.520088,47.652427,,,
OBA,OBA-QEBELE 13,,,,41.008463116985,47.779899418802,,,
OBA,OBA-MASALLI 16,,,,38.9226,48.706486,,,
OBA,OBA-UCAR 6,,,,40.51434,47.649804,,,
OBA,OBA-UCAR1,,,,40.52481,47.65005,,,
OBA,OBA-BEYLEQAN 20,,,,39.803603869146,47.78942154027,,,
OBA,OBA-LENKERAN 12,,,,38.890085,48.76114,,,
OBA,OBA-BEYLEQAN 15,,,,39.716353591281,47.832235058439,,,
OBA,OBA-MASALLI 14,,,,38.907452,48.68907,,,
OBA,OBA-MASALLI 23,,,,38.894340765949,48.707819236952,,,
OBA,OBA-UCAR 9,,,,40.49647344139,47.616987349426,,,
OBA,OBA-BEYLEQAN 10,,,,39.773095,47.76122,,,
OBA,OBA-LENKERAN 17,,,,38.855182,48.75123,,,
OBA,OBA-LENKERAN 22,,,,38.823267504623,48.747054385857,,,
OBA,OBA-LENKERAN 27,,,,38.774125898926,48.840351586098,,,
OBA,OBA-LENKERAN 36,,,,38.794559781014,48.789827108903,,,
OBA,OBA-LENKERAN 34,,,,38.766512625944,48.84182918494,,,
OBA,OBA-LENKERAN 28,,,,38.765951554419,48.84003751377,,,
OBA,OBA-LENKERAN 41,,,,38.757089,48.8399521,,,
OBA,OBA-LENKERAN 33,,,,38.814699391579,48.708076448491,,,
OBA,OBA-BEYLEQAN 14,,,,39.87221257394,47.637495193737,,,
OBA,OBA-LENKERAN 38,,,,38.749870680041,48.847666699998,,,
OBA,OBA-LENKERAN 30,,,,38.74946618808,48.833966254138,,,
OBA,OBA-LENKERAN 21,,,,38.740864382944,48.83248095548,,,
OBA,OBA-LENKERAN 32,,,,38.734423434701,48.842164092055,,,
OBA,OBA-LENKERAN 40,,,,38.717389,48.837889,,,
OBA,OBA-AGDASH 12,,,,40.647076128492,47.498914169311,,,
OBA,OBA-BEYLEQAN 9,,,,39.630196764765,47.710051727865,,,
OBA,OBA-OGUZ 3,,,,41.03194767813,47.60547196346,,,
OBA,OBA-BEYLEQAN 3,,,,39.772958,47.62396,,,
OBA,OBA-BEYLEQAN 19,,,,39.775402337946,47.622240197918,,,
OBA,OBA-BEYLEQAN 7,,,,39.772854,47.62119,,,
OBA,OBA-AGDASH 1,,,,40.648898297061,47.485281807504,,,
OBA,OBA-BEYLEQAN 21,,,,39.639944,47.687806,,,
OBA,OBA-BEYLEQAN 4,,,,39.769137,47.618836,,,
OBA,OBA-BEYLEQAN18,,,,39.769646025041,47.616079039863,,,
OBA,OBA-AGDASH 14,,,,40.646532615451,47.477675669311,,,
OBA,OBA-BEYLEQAN 2,,,,39.771043,47.611999,,,
OBA,OBA-BEYLEQAN 12,,,,39.770284304268,47.612324517583,,,
OBA,OBA-BEYLEQAN 11,,,,39.642076,47.678303,,,
OBA,OBA-AGDAS 9,,,,40.641558814885,47.474801076392,,,
OBA,OBA-AGDASH 6,,,,40.642364,47.473522,,,
OBA,OBA-AGDASH 13,,,,40.643561173849,47.473525100596,,,
OBA,OBA-LENKERAN 35,,,,38.7212655503,48.77320074233,,,
OBA,OBA-AGDASH 4,,,,40.641758519332,47.471300631166,,,
OBA,OBA-AGDAS 8,,,,40.641764002912,47.470845148301,,,
OBA,OBA-AGDASH 15,,,,40.645889,47.470694,,,
OBA,OBA-AGDASH 11,,,,40.655130218277,47.471055797358,,,
OBA,OBA-BEYLEQAN 17,,,,39.660570898704,47.659385266542,,,
OBA,OBA-BEYLEQAN 13,,,,39.768097134203,47.602266897489,,,
OBA,OBA-LENKERAN 29,,,,38.688186306036,48.824788945537,,,
OBA,OBA-AGDASH 16,,,,40.649028,47.452111,,,
OBA,OBA-LENKERAN 39,,,,38.71663853612,48.735449764418,,,
OBA,OBA-FUZULI 15,,,,39.615741183247,47.658509118448,,,
OBA,OBA-OGUZ 5,,,,40.960471034303,47.517700742328,,,
OBA,OBA-AGDAS 7,,,,40.53849,47.422203,,,
OBA,OBA-AGCABEDI 14,,,,40.049091,47.467055,,,
OBA,OBA-LENKERAN 20,,,,38.658897,48.841327,,,
OBA,OBA-AGCABEDI 15,,,,40.044307,47.4645,,,
OBA,OBA-AGCABEDI 16,,,,40.05261,47.45983,,,
OBA,OBA-AGCABEDI 24,,,,40.049951070617,47.460079437435,,,
OBA,OBA-AGCABEDI 2,,,,40.04807,47.456783,,,
OBA,OBA-AGCABEDI 9,,,,40.043128,47.455749,,,
OBA,OBA-LENKERAN 13,,,,38.660974,48.803622,,,
OBA,OBA-AGCABEDI 4,,,,40.033649,47.453409,,,
OBA,OBA-AGCABEDI 10,,,,40.046655,47.445917,,,
OBA,OBA-AGCABEDI 27,,,,40.041399338294,47.444252222632,,,
OBA,OBA-AGCABEDI 17,,,,40.05295,47.44082,,,
OBA,OBA-AGCABEDI 30,,,,40.054035069357,47.434878171162,,,
OBA,OBA-OGUZ 4,,,,40.971881384263,47.48740696173,,,
OBA,OBA-LENKERAN 31,,,,38.646660531705,48.803013579264,,,
OBA,OBA-FUZULI 16,,,,39.588234503165,47.628149628836,,,
OBA,OBA-AGCABEDI 29,,,,40.030325841947,47.436263259525,,,
OBA,OBA-AGCABEDI 23,,,,39.927504419263,47.467104379275,,,
OBA,OBA-AGCABEDI 11,,,,40.058127,47.418022,,,
OBA,OBA-XOCAVEND 1,,,,39.747988,47.52914,,,
OBA,OBA-AGCABEDI 12,,,,40.040055,47.418894,,,
OBA,OBA-AGCABEDI 20,,,,39.975082,47.426719,,,
OBA,OBA-FUZULI 11,,,,39.736453107147,47.510663884695,,,
OBA,OBA-ASTARA 5,,,,38.607985,48.821237,,,
OBA,OBA-YARDIMLI 1,,,,38.907125,48.243341,,,
OBA,OBA-ASTARA 12,,,,38.597659248274,48.840251096088,,,
OBA,OBA-LENKERAN 3,,,,38.60499,48.811099,,,
OBA,OBA-ASTARA 19,,,,38.602917,48.813222,,,
OBA,OBA-ASTARA 13,,,,38.602063260134,48.807235297208,,,
OBA,OBA-ASTARA 11,,,,38.591615574461,48.821441913064,,,
OBA,OBA-OGUZ 7,,,,41.070221690178,47.465062820238,,,
OBA,OBA-OGUZ 1,,,,41.068379,47.462966,,,
OBA,OBA-OGUZ 6,,,,41.059499047733,47.458600159817,,,
OBA,OBA-ASTARA 9,,,,38.592898,48.804577,,,
OBA,OBA-LERIK 3,,,,38.771254,48.419236,,,
OBA,OBA-FUZULI 3,,,,39.558192112172,47.564614283488,,,
OBA,OBA-FUZULI 14,,,,39.564251126253,47.555021111725,,,
OBA,OBA-BERDE 18,,,,40.217506,47.310467,,,
OBA,OBA-ASTARA 16,,,,38.556427187908,48.823733905913,,,
OBA,OBA-SHEKI 12,,,,40.875645646974,47.344271693429,,,
OBA,OBA-AGCABEDI 28,,,,40.098185479049,47.316082407381,,,
OBA,BERDE 20,,,,40.324763537967,47.271946942979,,,
OBA,OBA-AGCABEDI 22,,,,40.059117019006,47.300386556807,,,
OBA,OBA-ASTARA 15,,,,38.532514322843,48.807940483406,,,
OBA,OBA-BERDE 29,,,,40.328227592905,47.24878989078,,,
OBA,OBA-ASTARA 4,,,,38.535672,48.777365,,,
OBA,OBA-BERDE 22,,,,40.251807340794,47.247016169848,,,
OBA,OBA-ASTARA 7,,,,38.509235,48.829096,,,
OBA,OBA-FUZULI 10,,,,39.515981396369,47.49111265077,,,
OBA,OBA-ASTARA 17,,,,38.492434597731,48.831886108474,,,
OBA,OBA-FUZULI 7,,,,39.509972,47.490514,,,
OBA,OBA-ASTARA 3,,,,38.47043,48.870559,,,
OBA,OBA-YEVLAX 4,,,,40.708248,47.220096,,,
OBA,OBA-YEVLAX 11,,,,40.7138557,47.2162676,,,
OBA,OBA-BERDE 26,,,,40.27806688425,47.196012167474,,,
OBA,OBA-SHEKI 22,,,,40.85796056962,47.242509589677,,,
OBA,OBA-ASTARA 2,,,,38.451177,48.875419,,,
OBA,OBA-ASTARA 14,,,,38.4511411598,48.873827448864,,,
OBA,OBA-ASTARA 18,,,,38.465541223028,48.810043855278,,,
OBA,FUZULI 8,,,,39.568653003502,47.404534142329,,,
OBA,OBA-AGCABEDI 25,,,,40.069836965379,47.196192247603,,,
OBA,OBA-YEVLAX 15,,,,40.613392298752,47.158076171844,,,
OBA,OBA-AGCABEDI 19,,,,40.064720248545,47.189629679344,,,
OBA,OBA-FUZULI 17,,,,39.508361,47.414306,,,
OBA,OBA-AGDAM 16,,,,40.157800501052,47.166544871126,,,
OBA,OBA-YEVLAX 18,,,,40.605797775237,47.151519526211,,,
OBA,OBA-YEVLAX 9,,,,40.616893,47.15169,,,
OBA,OBA-YEVLAX 1,,,,40.603699,47.150239,,,
OBA,OBA-YEVLAX 3,,,,40.612729,47.15042,,,
OBA,OBA-AGDAM 7,,,,40.155887,47.163259,,,
OBA,OBA-AGDAM 13,,,,40.157225526675,47.161999899893,,,
OBA,OBA-YEVLAX 12,,,,40.614887532293,47.147040997865,,,
OBA,OBA-BERDE 13,,,,40.360718,47.13852,,,
OBA,OBA-FUZULI 12,,,,39.508927762849,47.405400373698,,,
OBA,OBA-YEVLAX 2,,,,40.613239,47.144131,,,
OBA,OBA-BERDE 16,,,,40.385850439772,47.134630073442,,,
OBA,OBA-BERDE 23,,,,40.379921643367,47.134411041383,,,
OBA,OBA-AGCABEDI 26,,,,39.982326065859,47.194885719618,,,
OBA,OBA-YEVLAX 13,,,,40.606704106763,47.139065100016,,,
OBA,OBA-BERDE 11,,,,40.361144704701,47.129000102655,,,
OBA,OBA-BERDE 1,,,,40.384497,47.127755,,,
OBA,OBA-BERDE 25,,,,40.402382733215,47.127118558987,,,
OBA,OBA-BERDE 5,,,,40.36666,47.12708,,,
OBA,OBA-BERDE 15,,,,40.370688,47.126776,,,
OBA,OBA-BERDE 14,,,,40.319792,47.122991,,,
OBA,OBA-BERDE 21,,,,40.391399753187,47.118351600104,,,
OBA,OBA-BERDE LISEY,,,,40.378047,47.1174751,,,
OBA,OBA-BERDE 10,,,,40.37514,47.113559,,,
OBA,OBA-BERDE 3,,,,40.449337,47.112343,,,
OBA,OBA-YEVLAX 14,,,,40.502871163624,47.113314697918,,,
OBA,OBA-BERDE 28,,,,40.355878256423,47.111297346034,,,
OBA,OBA-AGDAM 14,,,,40.100093036892,47.133930786612,,,
OBA,OBA-BERDE 27,,,,40.282295536237,47.104549935499,,,
OBA,OBA-YEVLAX 6,,,,40.505015,47.093148,,,
OBA,OBA-BERDE 12,,,,40.362776,47.086393,,,
OBA,OBA-AGDAM 10,,,,40.120758974416,47.111381268965,,,
OBA,OBA-BERDE 24,,,,40.459651473944,47.081242295429,,,
OBA,OBA-AGDAM 3,,,,40.12144,47.10523,,,
OBA,OBA-MINGECEVIR 7,,,,40.751962,47.098817,,,
OBA,OBA-AGDAM 4,,,,40.240785,47.076097,,,
OBA,OBA-YEVLAX 17,,,,40.512712851477,47.061912270403,,,
OBA,OBA-AGDAM 6,,,,40.142314,47.083963,,,
OBA,OBA-MINGECEVIR 22,,,,40.757535692338,47.086785899802,,,
OBA,OBA-FUZULI 5,,,,39.447979563631,47.340381864985,,,
OBA,OBA-FUZULI 6,,,,39.447736,47.338843,,,
OBA,OBA-FUZULI 9,,,,39.449462838102,47.336576192928,,,
OBA,OBA-MINGECEVIR 23,,,,40.752905454872,47.064977904747,,,
OBA,OBA-MINGECEVIR 12,,,,40.761827,47.06616,,,
OBA,OBA-FUZULI 13,,,,39.449793619383,47.331940654778,,,
OBA,OBA-MINGECEVIR 10,,,,40.758116,47.064374,,,
OBA,OBA-MINGECEVIR 19,,,,40.772227065217,47.065165919898,,,
OBA,OBA-MINGECEVIR 4,,,,40.761179,47.061146,,,
OBA,OBA-MINGECEVIR 13,,,,40.759935,47.059013,,,
OBA,OBA-MINGECEVIR 21,,,,40.766051946272,47.059883683591,,,
OBA,OBA-MINGECEVIR 8,,,,40.768585,47.058563,,,
OBA,OBA-MINGECEVIR 20,,,,40.766175345633,47.0562778,,,
OBA,OBA-AGDAM 15,,,,40.023931216072,47.072006474462,,,
OBA,OBA-AGDAM 9,,,,40.017420043901,47.073291651965,,,
OBA,OBA-MINGECEVIR 14,,,,40.769795,47.052619,,,
OBA,OBA-MINGECEVIR 9,,,,40.772374,47.052662,,,
OBA,OBA-MINGECEVIR 3,,,,40.764218,47.045967,,,
OBA,OBA-MINGECEVIR 15,,,,40.773406,47.0475,,,
OBA,OBA-MINGECEVIR 18,,,,40.758092317535,47.044495136615,,,
OBA,OBA-MINGECEVIR 16,,,,40.762717,47.044485,,,
OBA,OBA-SHEKI 20,,,,41.182316689079,47.180305599998,,,
OBA,OBA-SHEKI 18,,,,41.200665423943,47.188845188361,,,
OBA,OBA-AGDAM 12,,,,40.050729615633,47.053233547703,,,
OBA,OBA-MINGECEVIR 2,,,,40.771665,47.041061,,,
OBA,TERTER 9,,,,40.441145481802,47.008566197859,,,
OBA,OBA-AGDAM 8,,,,40.109127,47.0389681,,,
OBA,OBA-SHEKI 3,,,,41.170421,47.16742,,,
OBA,OBA-SHEKI 1,,,,41.203613,47.179909,,,
OBA,OBA-SHEKI 10,,,,41.201356,47.177779,,,
OBA,OBA-SHEKI 15,,,,41.187192778611,47.170909619782,,,
OBA,OBA-YEVLAX 10,,,,40.686634,47.01959,,,
OBA,OBA-SHEKI 21,,,,41.210520554545,47.180441762635,,,
OBA,OBA-SHEKI 2,,,,41.200513,47.171258,,,
OBA,OBA-SHEKI 8,,,,40.99295,47.087158,,,
OBA,OBA-SHEKI 17,,,,41.208288673541,47.174395242328,,,
OBA,OBA-SHEKI 5,,,,41.226901970926,47.180454790919,,,
OBA,OBA-SHEKI 11,,,,41.201972,47.165757,,,
OBA,OBA-SHEKI 19,,,,41.1957679,47.1621161,,,
OBA,OBA-YEVLAX 5,,,,40.631413,46.98918,,,
OBA,OBA-MINGECEVIR,,,,40.769922,47.000294,,,
OBA,OBA-TERTER 11,,,,40.326883325726,46.969443355542,,,
OBA,OBA-SHEKI 14,,,,41.210197870799,47.1416162603,,,
OBA,OBA-MINGECEVIR 11,,,,40.768597,46.995069,,,
OBA,OBA-YEVLAX 16,,,,40.715199872351,46.975459729131,,,
OBA,OBA-TERTER 5,,,,40.434708,46.95049,,,
OBA,OBA-TERTER 15,,,,40.338712657953,46.952048541982,,,
OBA,OBA-FUZULI 19,,,,39.598641118338,47.152327335048,,,
OBA,OBA-TERTER 13,,,,40.340397197836,46.945087111639,,,
OBA,OBA-AGDAM SARICALI,,,,40.007032861502,46.984785538976,,,
OBA,OBA-TERTER 12,,,,40.344743685055,46.932273824908,,,
OBA,OBA-TERTER 8,,,,40.340870397396,46.932252142691,,,
OBA,OBA-TERTER 3,,,,40.340231,46.932233,,,
OBA,OBA-TERTER 6,,,,40.340057,46.931456,,,
OBA,OBA-TERTER,,,,40.348689,46.930665,,,
OBA,OBA-GORANBOY 20,,,,40.480010754915,46.926624857134,,,
OBA,OBA-TERTER 14,,,,40.335118116501,46.928801477695,,,
OBA,OBA-TERTER 7,,,,40.342882253396,46.927028645042,,,
OBA,OBA-AGDAM KENGERLI,,,,40.030952278929,46.967905633684,,,
OBA,OBA-TERTER 10,,,,40.339341430919,46.913247403969,,,
OBA,OBA-GORANBOY 16,,,,40.498076763962,46.907172996569,,,
OBA,OBA-GORANBOY 2,,,,40.500757,46.904709,,,
OBA,OBA-AGDAM QK,,,,40.101641516295,46.883775127183,,,
OBA,OBA-GORANBOY 12,,,,40.575165860915,46.848447322754,,,
OBA,OBA-AGDAM XIDIRLI,,,,40.007852486065,46.887759885679,,,
OBA,OBA-SHEKI 6,,,,41.270465,47.012884,,,
OBA,OAB-NAFTALAN 3,,,,40.505963367152,46.815270173426,,,
OBA,OBA-NAFTALAN 2,,,,40.508226052382,46.815292915343,,,
OBA,OBA-NAFTALAN 1,,,,40.508717,46.813332,,,
OBA,OBA-GORANBOY 1,,,,40.606557,46.786784,,,
OBA,OBA-SHEKI 16,,,,41.302099887667,46.985396534129,,,
OBA,OBA-GORANBOY 9,,,,40.596129,46.78191,,,
OBA,OBA-GORANBOY 10,,,,40.602555,46.780168,,,
OBA,OBA-GORANBOY 18,,,,40.42959017811,46.769168885556,,,
OBA,OBA-GORANBOY 5,,,,40.541457,46.76672,,,
OBA,OBA-ESGERAN 1,,,,39.939325,46.8273269,,,
OBA,OBA-SUQOVUSHAN 1,,,,40.321998997682,46.753189209606,,,
OBA,OBA-GORANBOY 22,,,,40.585237289372,46.729325036471,,,
OBA,OBA-CEBRAYIL 4,,,,39.400521806134,47.022769834569,,,
OBA,OBA-XOCALI 4,,,,39.9119289,46.7991131,,,
OBA,OBA-XOCALI 1,,,,39.905438291573,46.799462817714,,,
OBA,OBA-XOCALI 3,,,,39.92923016368,46.777166561899,,,
OBA,OBA-QAX 4,,,,41.426482949026,46.945025454457,,,
OBA,OBA-QAX 7,,,,41.418368616129,46.930271218962,,,
OBA,OBA-XANKENDI 2,,,,39.825083,46.766806,,,
OBA,OBA-QAX 2,,,,41.418703,46.922658,,,
